Month,Year,city_ascii,Speech,Day,state_name,State millenials population percentage (25 - 34),State late adult population percentage (55-64),State adult Tertiary Education Rate (25+ years old) ,State unemployment Rate (16+ years old),"State percentage of management, business, science, and arts  workers (16+ years old)","State percentage of natural resources, construction, and maintenance workers (16+ years old)","State percentage of production, transportation, and material moving workers",State percentage of manufacturing workers (16+ years old),"State percentage of agriculture, forestry, fishing and hunting, and mining workers (16+ years old)","State percentage of professional, scientific, and management, and administrative and waste management services workers (16+ years old)","State percentage of finance and insurance, and real estate and rental and leasing workers (16+ years old)",State inflation-adjusted average household income (2019),State household percentage with cash public assistance as income(2019),States poverty rate (percent of population),WhiteTotalPerc,BlackTotalPerc,IndianTotalPerc,AsianTotalPerc,HawaiianTotalPerc,OtherTotalPerc,Speech_No_Stopwords,Numbers Of Words,Numbers Of StopWords,Numbers Of Sentences,Average Word Length,Lexical Diversity,Numbers of Different Countries Mentioned,Numbers of Times Money Was Mentioned,Numbers of Different People Mentioned,Positive Sentiment,Neutral Sentiment,Negative Sentiment
Dec,2019,Battle Creek,thank you thank you thank you vice president penny good guy do great job together and merry christmas michigan thank you michigan what victory have michigan what victory be that one the great be that the great evening but thrill here with thousand hardworking patriot celebrate the miracle christmas the greatness america and the glory god thank you very much and do you notice that everybody say merry christmas again do you notice say merry christmas remember when first start this beautiful trip this beautiful journey just say the first lady you be lucky take you this fantastic journey much fun they want impeach you they want bad than that the way the way the way doesn really feel like be impeach the country do good than ever before do nothing wrong do nothing wrong and have tremendous support the republican party like never have before nobody ever have this kind support but this sacred season our country thriving and thrive truly like have never have never happen before the extent what happen now and the way your state because not because local government but because because the job that do because understand she not fix those pothole that what the word be all about road and they want raise those gasoline tax you don want that but she not fix the pothole but michigan have the best year ever have best year ever have and that because have auto company expand and thrive and they come from japan and they come from lot other place look what happen and you know don know you know this but probably year ago be honor be the man the year think somebody whoever be the man the year michigan can you believe long time and that be long before ever decide this be happy have beautiful life what the hell do this for but look how do love love but anyway be the man the year and probably close year ago and come michigan say you still the man the year thank you who say that thank you come and remember the speech well say why be you allow them steal your car company why be you allow them mexico and from china where they come from china they build them china they sell them into our country with tax and you lose your job you lose your factory the company leave and you get nothing why be they lie ask that long time ago and stop stop and you see that and just make the usmca get rid nafta which think the bad trade deal ever and very exciting great deal great deal go stop exactly what be just talk about make very very prohibitive they can but they get pay hell big price and history have prove that stop them but have great usmca that negotiate with mexico with canada now from the standpoint the farmer you know what go have tremendous trade barrier canada have attack dairy product tariff nobody talk about with canada and have some really bad thing with mexico now have wonderful deal and didn have good deal you know what would have do what what would have put tariffs both country and that would have be right that would have be unfortunately the deal be sit with nancy pelosi for long time and what happen and she have lot pressure especially from manufacture area farm area lot pressure sign here what happen get along with labor have lot union labor vote for tremendous amount labor new york where come from have lot union and that okay that fine leave little stuff for the union because figure get sign give little bit and do and have one great deal and now you have the democrat try take credit for this deal and that okay whatever take for seven month sit they don anything give and the way speak the union the day before say fellow you get get do and union labor love and love you too sir love you too sir have great deal with mexico with canada and true say out loud because say them right now they ever want break the deal that okay somebody want break deal with you always have have alternative right and this country the deal make do deal with south korea that great do deal with japan billion dollar deal with japan be just little piece deal okay that be piece deal and say japan look you get make this deal go put tariff the car and that more money than anything talk about that all right that all right that all right get her out ger her out here well you about hear the great speech you ever hear and that go the publicity because all the fake news back there will say massive riot massive riot fake news but seriously look look look they win say they win say because when have protester all favor they don talk about but there slob there real slob wait wait minute she get hell when she get back home with mom but she make look she scream little bit and you know what like avoid them because tell you the big problem could hardly hear her what happen all you people crazy look look look and the place okay there one disgust person who make wait wait who make wouldn say this but make horrible gesture with the wrong finger right now they win say that the fake news they win say one do that would like the big story ever think terrible and tell you the other thing don know who the security company but the police come but they want politically correct they don grab her wrist lightly and get her out they say would you please come would you please come with sure would you and then she give the guy the finger and you get get little bit strong than that folk and they make another group tariff seven and half percent this give lot currency the phase two deal which they want start but take billion dollar and help the farmer who be target billion and billion the previous year help the farmer you know what out that big check that get all that money flow into the treasury out the big check give the farmer billion dollar and billion for the previous year and you know the incredible thing and be with lot farmer be with group farmer the white house you know what they say say don worry about go take care you guy and use bad word you know what word use go get you subsidy and they say this two year ago say how much be you target for this be the first year billion sir the second year be they be target that what they didn get from china say all right go give you subsidy the same and go take out the tariff and go have billion and billion dollar leave over and they say sir don want money just want level play field never see that before never see that before will have invest our military since here which less than three year our military the way all due respect the previous two administration our military be deplete be deplete be bad shape have fighter jet that be year old have plane that be year you hear where the father fly them the grandfather fly them and now the young son come get the best equipment the world now spent two and half trillion dollar make the usa two and half trillion will shortly that all finish go have the great now have the best plane go have the best ship building lot ship now build the most powerful weapon the world now don want even talk about never want use them but you know the way not go have use them have them build submarine the power which nobody ever see before nobody ever see before funny have these company come like make good deal you like make good deal that what right these really country that come prime minister president sometimes dictator those can deal with too much sir like buy nuclear submarine say thanks turn them all down you have idea how many people but build some the they the most powerful weapon ever make man womankind say mankind and womankind they can definitely fight they the real deal these guy good look say you could movie star hollywood sir like do what do say these guy you go see just like central casting say say fellas how good this plane they say sir great why because the enemy can see that help stealth actually call super stealth say you mean they can see you shoot them but they can say they have idea where be sir say that sound good nobody do nobody can have the whole thing and buy lot those plane buy lot great stuff and win tell you the story but very early think be go have problem someplace and one the general come and say sir don don why don have the ammunition and say two thing never want hear president right never want have president hear that again nor want president have through the crap that be go through back then but another thing do which such incredible thing have do such honor our last armed force the last branch be the air force right that be many many decade ago be now build and have now get funding for the sixth branch the united state arm force the space force able tell kid someday and everybody else see that space force that be baby and you think that be easy that not easy because you have democrat that not like our military they not like our military and do something yesterday because for three year would see people that run incredible people the head the historically black college and universities the country and every year they come and they look for help they need help and they need help with and great and they incredible job many great school but they need help and every year they have come and come got know them actually say the only bad thing you win see too much anymore because just provide record funding for nation historically black college and university and longterm they not go have come say look could where every year what have what you want they say let just have miss them but they be great people they do incredible job and our extraordinary job boom which create another job last month and then you add the undercount from the previous two month you close job and they say you business watcher which love watch business but they say they be guess could could maybe maybe somebody say then the number come out with adjustment remember about four month ago when have one little period right have one little period where there be little downturn they say think go into recession say don worry about think go into recession they be willing lose their wealth they be willing for this stock and whatever the hell they own what you guy own back there let they bust they don care anything get rid not and you know what then all sudden and now for the last couple week set brand new record the history the various stock market yesterday have record day the stock market now and that less than three year when see that don care because don not allow have stock can have stock they consider conflict interest and that can understand agree can but you know what tell you what what see see tremendous job growth because set record but you know what also see the where people be they they tell you the story all the time mean have people come and man come policeman tell this story but have many many time but this guy particular because be early and that be year ago that be long time ago right now much high than that but say sir want thank you wife think loser all life never do well with the with stock everything invest sir she think financial genius she love with she love say she say darling think you one the great investor why don you this professionally and don even know what do sir just have all these stock just want tell you look who have here that what see don care about the rich one care about everybody care care about everybody actually ford motor company just announce that invest billion dollar into auto factory the detroit area create another michigan job and that top the many other investment get from japanese company car company and other company but they all come and lot them be come michigan and say hey michigan sometimes they south and that okay whatever want them this country but ideally want fill them do well michigan with the auto company now you back you back you back very proud you very proud you but while create job fight for michigan worker and achieve number that you never see before incredible victory for the american people be happen the radical leave congress consume with hatred and envy and rage you see what go tell you these people be crazy you ever hear the economy stupid you know that be clinton say you have good economy have the great economy the history this country and nobody talk about nobody talk about you democrat they say the economy the economy any good and let just tell you little secret crook hillary would win your economy would have crash you be go down the regulation be take down the tax be take down instead be whatever you lot you would have be down you would have be less than half be crash for all those people that would say the obama let tell you something you be die and you look that first period couple month be disaster but be head south and sure you stand and sorry couldn get you seat didn have any room and the way people outside have leave you know cold outside tell them don worry about screen home home and watch but have this about seat arena and say people why small be spoil watch these guy come like biden have big rally and they get people show true don understand and do you see the new poll from usa today come out kill everybody and they hate usa today hate but there poll beat everybody but biden have this rally they get seat but only small number people you know what they they set round table think these people they come they think they go listen the speech they end sit round table discuss they must be happy right don have enough room for round table sorry folk they set round table but think do great and how you beat what do with the economy with our great vet with choice you finally get choice they be try get for almost year four more year four more year four more year four more year four more year four more year and these people back here your seat stand well right but you know what they go much more famous because the camera can see you they can only see them and the other thing the camera you ever notice these stadium people they never show the crowd you know why because they don want have crazy pocahontas crazy pocahontas go the middle central park whatever she manhattan you get and people mean could have could have baron trump into central park and get crowd that would just get big crowd but she have the crowd these crowd be big have crowd over the last couple week go different pennsylvania florida but mean thousand and thousand people can get into these nba arena right big arena and set record everyone because use the floor thank you appreciate but use the floor right the basketball court set record every arena they never even mention the crowd they never mention the crowd sort amaze you know what don think ever have empty seat from the time come down the escalator that long time ago don think ever have empty seat now what the crooked medium do though you get like over here look how packed and there thousand outside but please home you go catch pneumonia but here the thing this man and that beautiful woman happen get because they want the bathroom those camera will turn those two seat and they say trump wasn able fill the arena always get nervous when see some know they come back nobody ever leave our speech because there well place the world than trump rally but every time see man get see beautiful woman with baby and they get the baby go crazy and they get they go take but know they go right back and say fill those two seat don want them see because they say couldn fill the arena these be truly dishonest people after three year sinister witch hunt hoax scam tonight the house democrat be try nullify the ballot ten million patriotic american cap off with one the great election evening history be that the great remember when they all say remember when they all say you can win michigan you can then go do one grand rapid right grand rapid have people that night be one clock the morning that mean be election day when start speak hillary barack obama michelle obama and bill clinton they do emergency trip they do emergency trip michigan six clock they get here prime time they start speak she have people get here one clock the morning the next day which now election day how many people be there people outside inside be the last speech michigan and they say well sir very hard win michigan say why would hard here the beautiful thing everything tell you do but much more say be go bring car company back say be go bring just hope you people know that just hope you know but never forget that night and all fairness bill clinton use friend mine until ran for office like him like him but tell you know the way they try shut him out right because pro instinct guy right instinct doesn need right because pro instinct guy right instinct doesn need poll company who the hell want him you know you want poll company pick the newspaper the problem the newspaper poll be more fake than the news they write they write fake poll true they write fake poll you call them suppression poll you read them and you get depress because look like you do badly they that think almost bad than what they write and you can get much bad than what they write what happen bill clinton say crooked hillary his very dishonest wife crook hillary you think call her crooked hillary might maybe just call her crooked say crooked telling you crook don like what see michigan don like what see wisconsin say take the trip wisconsin and tell you what they have those trump penny sign all the way the convention area every lawn every loan don like wisconsin and then say don worry about what the hell do know they tell him what you know remember they shut him out the they didn want him talk be right mean don want cause any problem the family but be right but talk about wisconsin then talk about michigan say crook tell you crooked don like what see michigan be michigan and tell you they have those damn sign saw some house where they have four them one lawn and two them the car and say you horrible human be you good start listening because you go get your as whoop and you know what happen you know what happen she didn listen fortunately and she didn come michigan enough and she didn come wisconsin think all right because her polling data look good look good too every time go there with these crowd win wisconsin win michigan and the great ronna mcdaniel where ronna where ronna ronna she be horrible didn know her ronna mcdaniel and she be aggressive she keep call and say could you please come out michigan say who the hell be you and say what you mean another trip anyway make have these big crowd make again then finally say two week out say ronna more go win not okay the evening for this final deal grand rapid sir could you come michigan tonight and thought be just about finish go last great state and say over now sit back and watch and let see what happen right but she say could you come michigan say that the most aggressive human be ever meet and do and win michigan and the word that much high right now the poll than be ever michigan you good remember when you walk into you know november this time november the way though that evening that incredible even november one the big night the history television you never hear them say might well that election and debate you see their debate be die who want watch buttigieg buttigieg buttigieg you know that you pronounce they say hear some guy say because unpronounceable name that why they call him mayor pete right mayor pete mayor pete mayor pete have you here mayor pete buttigieg lead how do you say this way you say they call him mayor pete because nobody can pronounce his last name that the only people think say the way you know what not go say bad thing about him you know why love him win think knock off pocahontas do year too early year too early give her credit she then start come back don think she go make though she gasp she gasp for air but saw them pronounce buttigieg and they say here what you boot edge edge say edge like the edge building edge edge buttigieg alfred newman you get old know what that mean but congressional democrat be directly attack million michigan voter who rise win the state and now the democrat be very upset they want get michigan back they just don know how because they didn thing for michigan they didn anything for michigan all they do be take away your company and let them mexico and other place you know don know you know mexico have your car business you know that right not because they not move but mexico have our car business move mexico can you believe this before get there but that what use talk about say when be honor that night say how you let this happen how you let all these company leave use probably maybe the single big reason run for president might the and have lot them immigration have lot them but that may the single big with today illegal unconstitutional and partisan impeachment the nothing democrat and they be nothing all they want focus this what they could do be declare their deep hatred and disdain for the american voter this lawless partisan impeachment political suicide march for the democrat party have you see poll the last four week crazy crazy you know why because people have election right down the road announce three month ago that run right give you little clue announce because figure once announce they never impeach nobody would stupid but they be try impeach from day one they be try impeach from before ran okay because you remember when ran go immediately number one never come off number one have center stage from day one the debate have don know debate have total actually people forget there be one that they never talk about but that okay but have people and be center stage and say wait minute this good want odd number because your center stage you have that mean two people be the middle say make make nine not show and generally they do because be way ahead from the beginning but make lot great friends out that group and many them be good friend today although you wouldn know base the they say that be the mean that be pretty mean primary you get say wasn that fun like through their depraved action today crazy nancy pelosi house democrat have brand themselves with eternal mark shame and really disgrace democrat lawmaker not believe you have the right select your own president they think that the washington swamp which believe not ain easy because they get much stack include these guy you know what these guy be apart the democrat party they be part you might well call them democrat you know own commicast they just bad cnn they just bad msnbc and the way cnn and msnbc their rating be down the tubes great love love but they think the washington swamp should able veto the result election that what they think there never be time like this think you have the great economy the history the world other country come see all their leader and they say sir first thing sir congratulation your economy try the same thing congratulation sir and these guy don like talk about and they they say obama do obama obama remember obama say you will never president will never president then remember say will consider personal front you allow him president and then become president wasn happy and all fairness campaign hard than crook hillary because have more strength mean these place secret service they take haven see lobby three year true through basement pass compactor plant know more about compactors from this job don see lobby say fellow you think you could ever maybe take through lobby sir but tell you what upstairs downstairs all around they take three flight down one say be almost there yes sir another four flight and say you think hillary could this don think they bring her back home she want sleep and now hear she want run again wouldn that great thank you thank you would love that you think the democrat be screw wait until that happen wouldn that there guy lock her lock her lock her well look base the fbi report you just saw what happen with the where they come out with the fbi base that you know what never stop you but now think what they do think what they do think how dishonest all be they shouldn even allow have impeachment because be base dishonesty be base illegality she go out and they pay for fake dossier they give money foreigner write fake dossier totally disproven totally fake the fbi then take that fake dossier and they use the fisa court get approval spy campaign and be democrat they would be jail two year ago disgrace think what they do they use this fake dossier and they bring before this big deal court big deal the fisa court and they say this stuff and they lie about because comey who another beauty do great job when fire his as what great job they have bad plan do great thing that be like throw rock hornet nest do that place explode and then learn about lisa page and her wonderful lover peter strzok love you lisa love you more than anybody the world love you more than anybody the world cause problem with the wife but win talk about that those tape didn work well how about those statement right and then they say all fairness really like the report but how do the inspector general say because don forget be appoint obama not knock him because give lot nugget but have lot those nugget how do the inspector general say you have these horrible go lose isn go lose she go win million do you see all the zero be like blink say think go lose one isn peter love you much peter never love anyone like you go lose million one peter right that right go lose million one but there bias how about the insurance policy the great just case she lose have insurance policy the insurance policy right now folks be for three year that what they mean mean the insurance policy artificial respirator because do awfully well and tell you something rush limbaugh say sean hannity say laura ingram say tucker say ainsley say but lot people have say they say there nobody the world that could have handle that stuff that happen and still create one the great economy and do more than any other president ever before the first three year understand that understand that but life very unfair family have say this very very unfair family what they put family through disgrace life fine but you know what what they put family through disgrace and they ought ashamed and should get apology all over the place yesterday send pelosi letter denouncing and condemn her party outrageous abusive power that what they have nothing they the one that should impeach every one them mean you get this guy schiff make statement and go front congress where have immunity and make statement from that totally fictitious totally out thin air the bad statement ever hear many people saw have person two week ago that say didn love the statement you make say really didn you read the transcript always say read the transcript but didn you read hear television watch adam schiff make then send him the transcript say now feel well that perfect call perfect call perfect everyone call you read but here the thing make this statement and finish didn have eight quid pro quos eight could you imagine you deal with country and you say eight time that you get something the first time they say well the second time they say that strange third time they say what wrong you say eight time eight time they have you arrest they have you put into insane asylum but actually say think say eight not seven eight and then finish with don call call you can you imagine the president the united state don call call you you know what that that mafia statement okay that the head the mafia say don call this guy actually say that and then walk away and people become incensed because they know that wasn the people that read the thing most people believe him liar because you know corrupt politician corrupt and then see him the way you ever see this guy walk the mics mean not all fairness look don want because with too never even think about look anymore okay don talk about look male female but his case let just say the last time ever refer this not exactly the best look guy ever see any mic walk the mic and just this sad sad day for america our president employee russia have absolute proof that the president this the beginning and every week they say where the proof come come then get the mueller report nothing and tell you what know some the people this audience spend not million not trump hater call them the angry democrat be then go and then mueller do muller good job do good job boo how be his performance front congress boo not the best but think this million they spend and you know hear somebody say well get back some that money let tell you you cost this country billion and billion and billion dollar all the thing that didn get do all the embarrassment our country you cause billion and billion dollar and be hoax but this guy schiff have absolute proof have this have that this that anytime see camera and stone face stone face pathological liar get and never see anything like even be say wonder what have what do have say have absolute say haven speak russia year what the hell have with russia but this guy get think have vote come haleigh wow thank you haleigh great job wow the republican party have never be affront but they never be unite they be right now ever never and know the senator and they great guy and woman too have some great woman have great guy they great people they love this country they go the right thing they go the right thing say letter pelosi love that you know usually there one two the republican look say for long time the democrat be lousy politician they really be they get horrible policy open border crime fine drug pour through mean think what they sanctuary city they love sanctuary city they lousy politician but they have one thing two thing they be vicious they the most vicious people the republican aren vicious they may learn vicious after go through this though but the other thing the democrat always stick together now think three democrat go over our side republicans unheard and the way this for hundred year not just talk about this little point time the republican be know always hard stick together these people be great have great republican party and have get that change have take back the house you have the great healthcare ever take and the way have another victory the individual mandate just little while ago come over the wire be just uphold the individual mandate now go the most unpopular part obamacare be just uphold say letter pelosi proceed with your invalid impeachment you violate your oath office you break your allegiance the constitution you declare open war american democracy you dare invoke the found father pursuit this election nullification scheme yet your spiteful action display unfettered contempt for america founding and your egregious conduct and listen though true threatens destroy what our founder pledge and fact their very live build you be the one interfere america election you be the one subverting america democracy do nothing wrong nothing whatsoever this be just excuse you be the one that be obstruct justice you be the one bring pain and suffer our republic for your own selfish personal political and partisan gain they bring pain the work could do lower drug price get rid these horrible horrible situation you know the border the woman okay she okay okay thank you very much thank you mean some these people be wait here for three day right thank you they come back come back merry christmas thank you merry christmas true but what they do with this perversion perversion and when you watch some these people get and speak today they don even you have violate the constitution well what do do wrong well don know that they don even have any crime this the first impeachment where there crime say tell what do please well don know you violate the constitution you have turley who smart alan dershowitz these guy all them they say there crime there crime right there crime there crime the first person that ever get impeached and there crime feel guilty you know what they call impeachment light impeachment light that why with richard nixon just see very dark era very dark very you don even like think don know about you but have good time crazy but also know have great group people behind the republican party really maybe wouldn feel the same way but have great group people behind have the house and have the senate they do great job not worry not worry because always good when you don anything wrong you get impeach that may record that will last forever but you know what they have do they cheapen the impeachment process and now anybody that become this sacred position anybody that become president mean they could have phone call and they get impeach the republican you have democrat president have republican house they don like the,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
